numFrame:X:Y:VX:VY
0:18.727065102181783:7.802926829268292:-0.17699453:-0.08678492
1:18.733878590653582:7.804404237328505:0.17033723:0.036935203
2:18.73205039419779:7.804882410561166:-0.045704916:0.011954332
3:18.7289560308689:7.802423691168063:-0.07735909:-0.06146799
4:18.7289560308689:7.802423691168063:0.0:0.0
5:18.7289560308689:7.802423691168063:0.0:0.0
6:18.735477622427588:7.797669484208269:0.1630398:-0.118855186
7:18.731950534727513:7.799795978825266:-0.088177204:0.05316237
8:18.731065882240852:7.797823114162537:-0.022116313:-0.04932162
9:18.731065882240852:7.797823114162537:0.0:0.0
10:18.731679121808305:7.800885471250952:0.015330991:0.07655893
11:18.724427787966842:7.801428297089367:-0.18128335:0.013570647
12:18.733860667158915:7.79930116234756:0.235822:-0.05317837
13:18.736855171017528:7.805431637647675:0.0748626:0.15326189
14:18.733860667158915:7.79930116234756:-0.0748626:-0.15326189
15:18.7359321110423:7.800855385384907:0.051786102:0.03885558
16:18.731950534727513:7.802926829268292:-0.099539414:0.051786102
17:18.734037341606324:7.801361724109183:0.052170176:-0.03912763
18:18.727065102181783:7.802926829268292:-0.17430599:0.03912763
19:18.733878590653582:7.804404237328505:0.17033723:0.036935203
20:18.734037341606324:7.801361724109183:0.003968774:-0.076062836
21:18.743763397961125:7.8069365710746945:0.24315143:0.13937119
22:18.733878590653582:7.804404237328505:-0.2471202:-0.06330835
23:18.733878590653582:7.804404237328505:0.0:0.0
24:18.727065102181783:7.802926829268292:-0.17033723:-0.036935203
25:18.731679121808305:7.800885471250952:0.1153505:-0.05103395
26:18.731679121808305:7.800885471250952:0.0:0.0
27:18.7289560308689:7.802423691168063:-0.06807728:0.0384555
28:18.735796404582697:7.800914916992187:0.17100935:-0.037719358
29:18.735796404582697:7.800914916992187:0.0:0.0
30:18.731679121808305:7.800885471250952:-0.10293208:-0.00073614356
31:18.731065882240852:7.797823114162537:-0.015330991:-0.07655893
32:18.73594619378811:7.80588100526391:0.1220078:0.2014473
33:18.731065882240852:7.803947828339367:-0.1220078:-0.048329428
34:18.731065882240852:7.803947828339367:0.0:0.0
35:18.724434189214936:7.806552496189023:-0.16579235:0.0651167
36:18.72728914586509:7.804968187285632:0.07137392:-0.039607722
37:18.729192877048398:7.804446485565929:0.04759328:-0.013042544
38:18.729163431307164:7.80446888993426:-0.00073614356:0.0005601092
39:18.72728914586509:7.804968187285632:-0.046857137:0.012482435
40:18.71996355754573:7.806992902057926:-0.18313973:0.050617874
41:18.734144882574313:7.806398226109946:0.35453314:-0.0148669
42:18.733860667158915:7.79930116234756:-0.007105386:-0.1774266
43:18.73594619378811:7.80588100526391:0.05213817:0.1644961
44:18.733955405630713:7.801407172970655:-0.049769707:-0.11184581
45:18.731950534727513:7.799795978825266:-0.050121777:-0.040279858
46:18.735796404582697:7.800914916992187:0.09614675:0.027973456
47:18.731950534727513:7.799795978825266:-0.09614675:-0.027973456
48:18.733860667158915:7.79930116234756:0.04775331:-0.012370413
49:18.72728914586509:7.804968187285632:-0.16428804:0.14167564
50:18.7289560308689:7.802423691168063:0.041672125:-0.0636124
51:18.729192877048398:7.804446485565929:0.005921155:0.050569866
52:18.72728914586509:7.804968187285632:-0.04759328:0.013042544
53:18.726940917968747:7.802926829268292:-0.008705698:-0.05103395
54:18.73594619378811:7.80588100526391:0.22513191:0.0738544
55:18.741784132050302:7.807417944931402:0.14594845:0.038423497
56:18.731065882240852:7.803947828339367:-0.26795626:-0.08675292
57:18.729780511623474:7.801384768602324:-0.03213427:-0.0640765
58:18.735668379620805:7.803904939977134:0.14719671:0.06300429
59:18.7289560308689:7.802423691168063:-0.16780873:-0.037031222
60:18.7289560308689:7.802423691168063:0.0:0.0
61:18.731679121808305:7.800885471250952:0.06807728:-0.0384555
62:18.728146913109754:7.799112965653581:-0.08830522:-0.04431264
63:18.733860667158915:7.79930116234756:0.14284386:0.004704918
64:18.731679121808305:7.800885471250952:-0.054538637:0.039607722
65:18.735477622427588:7.797669484208269:0.09496252:-0.080399685
66:18.7289560308689:7.802423691168063:-0.1630398:0.118855186
67:18.727065102181783:7.802926829268292:-0.04727322:0.012578453
68:18.725233064977132:7.803429967368521:-0.04580093:0.012578453
69:18.725233064977132:7.803429967368521:0.0:0.0
70:18.73205039419779:7.804882410561166:0.17043325:0.036311083
71:18.73594619378811:7.806866157345655:0.097394995:0.049593672
72:18.729192877048398:7.804446485565929:-0.16883294:-0.0604918
73:18.731065882240852:7.803947828339367:0.046825133:-0.012466432
74:18.726314875905103:7.8060576797113175:-0.11877517:0.05274629
75:18.72712399366425:7.802926829268292:0.020227944:-0.07827126
76:18.7289560308689:7.802423691168063:0.04580093:-0.012578453
77:18.727065102181783:7.802926829268292:-0.04727322:0.012578453
78:18.735477622427588:7.797669484208269:0.21031302:-0.13143364
79:18.735668379620805:7.803904939977134:0.00476893:0.1558864
80:18.731679121808305:7.800885471250952:-0.09973145:-0.07548673
81:18.731679121808305:7.800885471250952:0.0:0.0
82:18.735796404582697:7.800914916992187:0.10293208:0.00073614356
83:18.735796404582697:7.800914916992187:0.0:0.0
84:18.73800739567454:7.799354292706744:0.05527478:-0.03901561
85:18.737602836794967:7.807486438286013:-0.010113972:0.20330365
86:18.73800739567454:7.802416649795159:0.010113972:-0.12674472
87:18.745560868426065:7.806396945860327:0.18883684:0.09950741
88:18.743763397961125:7.8069365710746945:-0.044936765:0.013490631
89:18.745560868426065:7.806396945860327:0.044936765:-0.013490631
90:18.737814077982087:7.805406032655297:-0.19366977:-0.024772832
91:18.73601404701791:7.805923253501333:-0.045000777:0.012930522
92:18.731065882240852:7.803947828339367:-0.12370412:-0.049385633
93:18.729163431307164:7.80446888993426:-0.047561277:0.013026541
94:18.727065102181783:7.802926829268292:-0.05245823:-0.038551517
95:18.7289560308689:7.802423691168063:0.04727322:-0.012578453
96:18.7289560308689:7.802423691168063:0.0:0.0
97:18.7289560308689:7.802423691168063:0.0:0.0
98:18.7289560308689:7.802423691168063:0.0:0.0
99:18.7289560308689:7.802423691168063:0.0:0.0
100:18.727065102181783:7.802926829268292:-0.04727322:0.012578453
101:18.7289560308689:7.802423691168063:0.04727322:-0.012578453
102:18.737814077982087:7.805406032655297:0.2214512:0.07455854
103:18.73601404701791:7.805923253501333:-0.045000777:0.012930522
104:18.73601404701791:7.805923253501333:0.0:0.0
105:18.734144882574313:7.806398226109946:-0.046729118:0.011874316
106:18.729780511623474:7.801384768602324:-0.109109275:-0.12533645
