numFrame:X:Y:VX:VY
0:15.280470536394816:5.5461181640624995:0.0:0.0
1:15.280470536394816:5.5461181640624995:0.0:0.0
2:15.280470536394816:5.5461181640624995:0.0:0.0
3:15.278675626429115:5.543730498523247:-0.04487275:-0.059691645
4:15.278675626429115:5.543730498523247:0.0:0.0
5:15.278675626429115:5.543730498523247:0.0:0.0
6:15.280470536394816:5.5461181640624995:0.04487275:0.059691645
7:15.280470536394816:5.5461181640624995:0.0:0.0
8:15.258378548971034:5.531204536251905:-0.55229974:-0.37284073
9:15.280470536394816:5.5461181640624995:0.55229974:0.37284073
10:15.27065486256669:5.551956102324694:-0.24539186:0.14594845
11:15.276267476895958:5.542509140386813:0.14031537:-0.23617406
12:15.278675626429115:5.543730498523247:0.060203742:0.030533956
13:15.28175974776105:5.540645737066501:0.07710303:-0.077119045
14:15.287239216129953:5.5431543861947405:0.13698672:0.06271623
15:15.283602026962651:5.542987313619474:-0.09092974:-0.0041768146
16:15.283602026962651:5.542987313619474:0.0:0.0
17:15.283602026962651:5.542987313619474:0.0:0.0
18:15.283602026962651:5.542987313619474:0.0:0.0
19:15.283602026962651:5.542987313619474:0.0:0.0
20:15.280140231993139:5.538636385289633:-0.08654488:-0.10877322
21:15.280140231993139:5.538636385289633:0.0:0.0
22:15.283602026962651:5.542987313619474:0.08654488:0.10877322
23:15.283602026962651:5.542987313619474:0.0:0.0
24:15.283602026962651:5.542987313619474:0.0:0.0
25:15.287239216129953:5.5431543861947405:0.09092974:0.0041768146
26:15.283602026962651:5.542987313619474:-0.09092974:-0.0041768146
27:15.285208740234374:5.535353185141958:0.04016783:-0.19085322
28:15.285208740234374:5.535353185141958:0.0:0.0
29:15.285603057116996:5.53526868866711:0.009857923:-0.0021124121
30:15.281857046732087:5.530450469226372:-0.09365027:-0.120455496
31:15.285208740234374:5.535353185141958:0.083792344:0.122567914
32:15.2780380621189:5.530683474657011:-0.17926696:-0.116742775
33:15.277354408822408:5.525947191191882:-0.017091334:-0.11840709
34:15.279405368711888:5.528399509336889:0.051273998:0.06130796
35:15.281857046732087:5.530450469226372:0.06129195:0.051273998
36:15.285208740234374:5.535353185141958:0.083792344:0.122567914
37:15.285208740234374:5.535353185141958:0.0:0.0
38:15.281857046732087:5.530450469226372:-0.083792344:-0.122567914
39:15.281857046732087:5.530450469226372:0.0:0.0
40:15.287239216129953:5.5431543861947405:0.13455425:0.31759796
41:15.2780380621189:5.530683474657011:-0.23002887:-0.3117728
42:15.2780380621189:5.530683474657011:0.0:0.0
43:15.287239216129953:5.5431543861947405:0.23002887:0.3117728
44:15.290442400676447:5.547993089629382:0.08007962:0.12096759
45:15.290442400676447:5.547993089629382:0.0:0.0
46:15.281857046732087:5.530450469226372:-0.21463385:-0.43856555
47:15.281857046732087:5.530450469226372:0.0:0.0
48:15.287239216129953:5.5431543861947405:0.13455425:0.31759796
49:15.286978045207697:5.543521177710556:-0.0065292735:0.009169789
50:15.291111971227133:5.552190388004954:0.10334815:0.21673027
51:15.290442400676447:5.547993089629382:-0.016739266:-0.104932465
52:15.287239216129953:5.5431543861947405:-0.08007962:-0.12096759
53:15.278930396103275:5.530780773628048:-0.20772052:-0.30934033
54:15.28401298709032:5.546381255359184:0.12706478:0.39001206
55:15.28401298709032:5.546381255359184:0.0:0.0
56:15.282109255907011:5.5439174149676065:-0.04759328:-0.061596017
57:15.265263731421493:5.545798101657774:-0.42113814:0.04701717
58:15.26284021889291:5.535093294469321:-0.060587816:-0.2676202
59:15.28067665658346:5.5564280142435205:0.44591096:0.533368
60:15.272865853658535:5.5452085467082695:-0.19527008:-0.2804867
61:15.27711756264291:5.531398494069169:0.10629273:-0.34525132
62:15.258894489567453:5.536750577600991:-0.45557687:0.1338021
63:15.236849871379572:5.525872936713986:-0.5511155:-0.27194107
64:15.215322474037727:5.532291468178353:-0.53818494:0.1604633
65:15.190274390243902:5.530350609756097:-0.6262021:-0.048521463
66:15.178618997713412:5.534638805854611:-0.29138485:0.10720491
67:15.181417623380334:5.547802332436166:0.069965646:0.32908818
68:15.179621433165014:5.555176570241044:-0.04490476:0.18435596
69:15.192697902772483:5.549425688952934:0.32691178:-0.14377205
70:15.176379841129952:5.4860315685737415:-0.40795156:-1.5848532
71:15.193332906583459:5.462204202791539:0.42382666:-0.5956842
72:15.179061964081553:5.43392796958365:-0.35677359:-0.70690584
73:15.18240213533727:5.436326517244664:0.08350428:0.059963696
74:15.178410317025532:5.451362408893864:-0.09979546:0.37589732
