numFrame:X:Y:VX:VY
0:36.34644543159298:10.786425662157011:2.4391956:0.5870265
1:36.41046303353658:10.821417444740852:1.6004401:0.8747946
2:36.421547434737036:10.830585312261812:0.27711004:0.2291967
3:36.45636510337271:10.828705905821264:0.8704418:-0.046985164
4:36.47563286013719:10.840576380287727:0.48169395:0.29676187
5:36.48230552115091:10.847250321551066:0.16681655:0.16684854
6:36.47563286013719:10.840576380287727:-0.16681655:-0.16684854
7:36.46720625714558:10.835011135194359:-0.21066509:-0.13913114
8:36.47563286013719:10.840576380287727:0.21066509:0.13913114
9:36.46720625714558:10.835011135194359:-0.21066509:-0.13913114
10:36.46720625714558:10.835011135194359:0.0:0.0
11:36.46720625714558:10.835011135194359:0.0:0.0
12:36.46720625714558:10.835011135194359:0.0:0.0
13:36.4680409798971:10.841749088938641:0.02086807:0.16844885
14:36.46720625714558:10.835011135194359:-0.02086807:-0.16844885
15:36.47563286013719:10.840576380287727:0.21066509:0.13913114
16:36.464266804020575:10.835400331078505:-0.28415143:-0.12940124
17:36.464266804020575:10.835400331078505:0.0:0.0
18:36.46720625714558:10.835011135194359:0.073486336:-0.009729898
19:36.4680409798971:10.841749088938641:0.02086807:0.16844885
20:36.46720625714558:10.835011135194359:-0.02086807:-0.16844885
21:36.47563286013719:10.840576380287727:0.21066509:0.13913114
22:36.46720625714558:10.835011135194359:-0.21066509:-0.13913114
23:36.464136218559446:10.832623469655106:-0.07675097:-0.059691645
24:36.47270108850991:10.840817067216081:0.21412177:0.20483996
25:36.47270108850991:10.840817067216081:0.0:0.0
26:36.47270108850991:10.840817067216081:0.0:0.0
27:36.464266804020575:10.835400331078505:-0.21085712:-0.13541842
28:36.47270108850991:10.840817067216081:0.21085712:0.13541842
29:36.464266804020575:10.835400331078505:-0.21085712:-0.13541842
30:36.464266804020575:10.835400331078505:0.0:0.0
31:36.464266804020575:10.835400331078505:0.0:0.0
32:36.4680409798971:10.841749088938641:0.0943544:0.15871896
33:36.464266804020575:10.835400331078505:-0.0943544:-0.15871896
34:36.464266804020575:10.835400331078505:0.0:0.0
35:36.4680409798971:10.841749088938641:0.0943544:0.15871896
36:36.4680409798971:10.841749088938641:0.0:0.0
37:36.4680409798971:10.841749088938641:0.0:0.0
38:36.4680409798971:10.841749088938641:0.0:0.0
39:36.4680409798971:10.841749088938641:0.0:0.0
40:36.464266804020575:10.835400331078505:-0.0943544:-0.15871896
41:36.4680409798971:10.841749088938641:0.0943544:0.15871896
42:36.46714736566311:10.832154898294588:-0.022340357:-0.23985478
43:36.4680409798971:10.841749088938641:0.022340357:0.23985478
44:36.45340260575457:10.829302502143673:-0.36595938:-0.31116468
45:36.46714736566311:10.832154898294588:0.34361902:0.07130991
46:36.464266804020575:10.835400331078505:-0.07201404:0.081135824
47:36.464266804020575:10.835400331078505:0.0:0.0
48:36.4680409798971:10.841749088938641:0.0943544:0.15871896
49:36.4680409798971:10.841749088938641:0.0:0.0
50:36.4680409798971:10.841749088938641:0.0:0.0
51:36.4680409798971:10.841749088938641:0.0:0.0
52:36.46516041825457:10.84763055568788:-0.07201404:0.14703669
53:36.4680409798971:10.841749088938641:0.07201404:-0.14703669
54:36.46516041825457:10.84763055568788:-0.07201404:0.14703669
55:36.4680409798971:10.841749088938641:0.07201404:-0.14703669
56:36.45340260575457:10.829302502143673:-0.36595938:-0.31116468
57:36.45340260575457:10.829302502143673:0.0:0.0
58:36.45340260575457:10.829302502143673:0.0:0.0
59:36.45340260575457:10.829302502143673:0.0:0.0
60:36.45960413490853:10.838397395436356:0.15503824:0.22737235
61:36.45340260575457:10.829302502143673:-0.15503824:-0.22737235
62:36.45340260575457:10.829302502143673:0.0:0.0
