numFrame:X:Y:VX:VY
0:19.110091463414633:5.98562337735804:0.0:0.0
1:19.108780487804875:5.9990243902439015:-0.032774393:0.33502537
2:19.11682429616044:5.973613355683117:0.20109522:-0.6352759
3:19.097268483231705:6.000719440739329:-0.48889533:0.6776522
4:19.10178904463605:6.0150691185927965:0.11301404:0.35874197
5:19.10178904463605:6.0150691185927965:0.0:0.0
6:19.10178904463605:6.0150691185927965:0.0:0.0
7:19.10208990329649:6.010451898342225:0.0075214673:-0.11543052
8:19.106158536585365:5.999898160608803:0.10171584:-0.26384345
9:19.09517271460556:5.992408700338223:-0.27464557:-0.18723653
10:19.100746921446262:5.995453774056783:0.13935518:0.07612685
11:19.105051120665014:5.997159706673971:0.10760499:0.04264832
12:19.104585109803732:5.991255835556402:-0.011650273:-0.14759679
13:19.094560755287727:6.000281595369664:-0.25060886:0.22564402
14:19.095729623189783:5.998092368521341:0.029221699:-0.054730676
15:19.092676227848703:6.009551242735327:-0.076334886:0.28647187
16:19.089476884051066:6.016351928710937:-0.0799836:0.17001717
17:19.089476884051066:6.016351928710937:0.0:0.0
18:19.089476884051066:6.016351928710937:0.0:0.0
19:19.07957927424733:6.028801716129954:-0.24744026:0.3112447
20:19.07951270126715:6.031219467535251:-0.0016643245:0.06044379
21:19.075972811070883:6.043895219012004:-0.088497266:0.3168938
22:19.07664878286966:6.038776140910823:0.016899297:-0.12797695
23:19.07664878286966:6.038776140910823:0.0:0.0
24:19.06191951100419:6.053471486161394:-0.36823183:0.36738366
25:19.058283602086508:6.0641404463605175:-0.09089773:0.26672402
26:19.041920731707314:6.077682926829268:-0.40907177:0.33856204
27:19.048321979801827:6.077991466987423:0.1600312:0.0077135046
28:19.048382151533914:6.053918293278391:0.0015042934:-0.6018294
29:19.057482165825075:6.0646743104516:0.22750036:0.26890045
30:19.05571542135099:6.083810201505335:-0.044168618:0.4783973
31:19.066829268292683:6.10390243902439:0.2778462:0.502306
32:19.06728503715701:6.1133263564691305:0.011394222:0.23559795
33:19.07633768221227:6.108377551567263:0.22631614:-0.12372013
34:19.06906074337843:6.115357472489519:-0.18192348:0.17449804
35:19.069159322599084:6.129689866973132:0.0024644807:0.3583099
36:19.076306956221416:6.124878048780487:0.17869085:-0.120295465
